Parameters:
version     = V8
date_time   = 251103_102307
comp_time   = 0:03:56.651138
disk_type   = SG
torque_type = G23
log(M_SMBH) = 7.0
alpha       = 0.010
T           = 2.0e+06
gen         = 1g
N           = 10000
R_min       = 7.4e+10
R_max       = 3.0e+17
trap_rad    = 1.9e+14 

Data:
r_1       r_2       m_1       m_2       r_pu      t_pu      paired      migration_1      migration_2      Ng_1
2.639e+14 3.530e+11 3.778e+31 1.644e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.956e+10 5.903e+14 3.427e+31 1.397e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.176e+14 2.700e+12 2.149e+31 1.657e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.074e+13 5.042e+15 2.386e+31 2.148e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.371e+12 2.037e+17 3.776e+31 3.696e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.080e+13 3.414e+16 2.010e+31 1.399e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.022e+14 1.504e+14 3.976e+31 1.590e+31 1.949e+14 1.197e+12 1 type_I type_I 1
2.046e+17 9.845e+15 3.903e+31 1.826e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.333e+11 9.010e+12 3.770e+31 2.039e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.606e+13 1.261e+14 1.604e+31 1.491e+31 1.989e+14 6.479e+12 1 type_I type_I 1
2.255e+12 1.710e+15 3.673e+31 1.958e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.196e+16 3.129e+16 3.688e+31 1.201e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.356e+13 9.800e+10 3.861e+31 1.638e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.741e+17 8.341e+13 3.725e+31 2.147e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.007e+13 8.386e+16 4.296e+31 1.858e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.962e+15 3.318e+15 3.632e+31 2.356e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.141e+16 4.223e+14 3.311e+31 1.560e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.342e+11 5.971e+12 3.758e+31 2.118e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.576e+16 9.690e+16 3.749e+31 1.638e+31 0.000e+00 0.000e+00 0 type_II type_I 1
2.757e+15 3.073e+15 4.416e+31 1.661e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.280e+14 3.774e+11 3.781e+31 1.224e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.423e+13 4.214e+11 3.730e+31 1.209e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.344e+12 1.071e+16 3.681e+31 2.117e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.335e+12 7.917e+13 3.437e+31 1.707e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.568e+15 8.290e+11 2.004e+31 1.511e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.325e+16 3.600e+13 1.474e+31 1.197e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.990e+10 1.652e+15 4.422e+31 2.075e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.435e+16 2.411e+16 1.460e+31 1.270e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.946e+13 8.105e+10 2.011e+31 1.445e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.172e+16 2.894e+12 4.758e+31 3.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.330e+16 1.310e+16 3.398e+31 3.376e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.113e+14 4.461e+13 2.101e+31 1.324e+31 1.933e+14 1.635e+12 1 type_I type_I 1
2.126e+16 4.818e+13 3.763e+31 1.796e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.878e+11 6.989e+16 3.136e+31 1.576e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.107e+11 8.723e+10 4.881e+31 1.569e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.128e+13 1.859e+13 3.736e+31 1.798e+31 1.932e+14 2.961e+12 1 type_I type_I 1
3.079e+15 3.444e+12 3.779e+31 1.291e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.566e+14 1.981e+11 4.159e+31 3.856e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.774e+17 2.398e+14 3.775e+31 3.501e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.251e+14 2.598e+12 4.672e+31 3.562e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.024e+11 9.823e+15 3.273e+31 1.881e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.321e+16 3.801e+15 1.993e+31 1.455e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.646e+11 2.327e+13 3.789e+31 3.787e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.318e+15 9.935e+10 3.639e+31 2.829e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.049e+14 3.373e+12 3.759e+31 1.159e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.000e+13 1.641e+14 2.913e+31 2.615e+31 1.925e+14 1.729e+12 1 type_I type_I 1
4.893e+13 4.664e+16 3.727e+31 1.910e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.151e+15 1.100e+14 1.723e+31 1.547e+31 1.989e+14 2.396e+13 1 type_I type_I 1
5.504e+12 2.290e+12 3.584e+31 2.101e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.812e+12 1.278e+14 3.232e+31 2.949e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.023e+12 2.970e+11 1.516e+31 1.395e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.654e+17 2.504e+14 3.299e+31 3.122e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.983e+11 2.352e+12 4.540e+31 1.892e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.016e+14 2.744e+12 4.933e+31 1.410e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.090e+11 1.010e+12 3.828e+31 2.226e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.967e+11 3.385e+16 3.324e+31 1.599e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.306e+15 4.145e+15 4.526e+31 3.777e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.688e+11 1.017e+12 3.782e+31 1.424e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.340e+15 1.027e+11 4.226e+31 2.745e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.871e+11 1.611e+12 3.615e+31 1.267e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.031e+15 7.237e+13 3.785e+31 2.132e+31 1.944e+14 8.939e+12 1 type_I type_I 1
1.011e+15 2.629e+12 2.656e+31 1.373e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.447e+14 1.612e+15 3.687e+31 1.741e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.413e+16 7.625e+14 1.806e+31 1.305e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.354e+13 2.563e+11 3.501e+31 3.482e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.779e+12 3.342e+11 3.432e+31 2.739e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.516e+15 4.976e+13 2.875e+31 1.215e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.377e+15 7.824e+13 1.462e+31 1.145e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.900e+15 7.384e+13 3.915e+31 2.136e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.004e+15 3.938e+13 3.783e+31 1.823e+31 1.953e+14 8.473e+12 1 type_I type_I 1
6.283e+15 1.675e+15 4.821e+31 1.546e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.051e+15 2.935e+13 1.890e+31 1.167e+31 2.033e+14 6.068e+13 1 type_I type_I 1
1.875e+15 4.057e+11 1.903e+31 1.536e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.482e+11 2.221e+16 2.107e+31 1.384e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.742e+15 3.607e+16 1.994e+31 1.393e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.331e+11 1.890e+11 4.129e+31 2.686e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.657e+13 4.299e+15 4.562e+31 4.037e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.352e+11 1.777e+14 3.520e+31 2.670e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.605e+16 1.883e+13 2.102e+31 1.595e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.371e+17 1.015e+17 3.832e+31 1.226e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.131e+11 9.665e+11 3.690e+31 1.730e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.764e+12 2.174e+13 4.274e+31 1.814e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.606e+11 6.244e+13 3.814e+31 3.423e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.287e+14 5.673e+11 1.482e+31 1.382e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.981e+14 1.263e+13 3.785e+31 3.530e+31 1.925e+14 2.906e+12 1 type_I type_I 1
6.571e+15 1.814e+14 3.591e+31 3.526e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.850e+12 2.480e+16 3.648e+31 1.476e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.878e+14 2.910e+16 2.303e+31 1.507e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.792e+15 1.618e+13 3.169e+31 1.599e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.698e+13 1.145e+12 3.767e+31 1.770e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.074e+12 1.882e+17 2.320e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.129e+11 8.865e+10 4.129e+31 2.148e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.636e+13 1.047e+14 3.697e+31 1.378e+31 1.727e+14 4.573e+11 1 type_I type_I 1
2.780e+17 7.563e+16 4.172e+31 1.816e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.183e+15 6.586e+14 4.480e+31 1.479e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.406e+16 1.290e+15 2.254e+31 1.428e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.385e+12 2.771e+16 1.713e+31 1.702e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.052e+12 1.493e+15 3.786e+31 2.112e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.847e+12 2.313e+16 3.969e+31 1.514e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.924e+16 1.863e+16 3.113e+31 1.481e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.259e+14 5.843e+16 2.038e+31 1.524e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.061e+15 3.106e+12 3.386e+31 1.524e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.566e+16 1.374e+14 3.714e+31 2.875e+31 0.000e+00 0.000e+00 0 type_II type_I 1
3.037e+14 5.755e+12 3.705e+31 2.041e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.918e+17 2.378e+15 4.030e+31 2.295e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.134e+15 2.044e+15 1.896e+31 1.485e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.600e+15 2.651e+16 4.932e+31 2.140e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.935e+11 1.965e+13 3.501e+31 1.629e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.965e+13 6.553e+14 3.781e+31 1.944e+31 1.939e+14 8.226e+12 1 type_I type_I 1
8.904e+14 8.828e+15 4.410e+31 1.563e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.664e+13 2.549e+16 3.746e+31 1.159e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.795e+15 1.568e+14 2.398e+31 1.616e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.760e+16 8.600e+16 4.117e+31 1.605e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.874e+15 2.475e+12 3.105e+31 2.118e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.152e+12 8.138e+15 3.769e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.266e+12 7.760e+15 3.610e+31 2.790e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.335e+11 1.461e+15 3.048e+31 2.747e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.169e+15 9.929e+13 3.593e+31 3.092e+31 1.942e+14 5.727e+13 1 type_I type_I 1
1.913e+17 4.914e+13 4.896e+31 1.177e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.469e+11 1.992e+11 3.763e+31 1.516e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.107e+13 3.000e+14 4.321e+31 2.123e+31 1.922e+14 3.525e+12 1 type_I type_I 1
7.463e+12 9.638e+16 3.390e+31 1.181e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.951e+14 6.767e+13 3.060e+31 2.059e+31 1.940e+14 5.645e+12 1 type_I type_I 1
7.111e+12 4.043e+11 3.279e+31 2.969e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.997e+16 1.902e+16 2.139e+31 1.814e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.173e+11 1.089e+15 2.141e+31 1.285e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.638e+17 6.933e+16 3.774e+31 1.429e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.613e+16 1.766e+17 3.767e+31 1.845e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.321e+13 9.019e+14 3.768e+31 1.333e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.193e+11 2.420e+17 1.488e+31 1.454e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.684e+13 5.507e+13 3.645e+31 3.452e+31 1.933e+14 1.178e+12 1 type_I type_I 1
3.146e+15 2.466e+16 3.868e+31 1.586e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.859e+12 2.575e+12 1.595e+31 1.395e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.256e+14 2.427e+12 3.943e+31 1.660e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.543e+12 5.783e+16 3.704e+31 1.441e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.652e+11 2.757e+17 2.121e+31 1.662e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.883e+11 2.093e+13 3.680e+31 2.053e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.891e+11 2.762e+17 3.991e+31 3.393e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.852e+14 2.199e+15 1.622e+31 1.181e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.665e+11 3.542e+14 4.399e+31 2.138e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.670e+11 9.664e+12 2.808e+31 1.489e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.111e+13 6.718e+12 3.765e+31 1.246e+31 1.933e+14 4.752e+13 1 type_I type_I 1
1.110e+17 3.400e+16 4.867e+31 3.404e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.977e+10 5.818e+14 4.094e+31 1.484e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.383e+15 4.593e+13 3.785e+31 1.388e+31 2.009e+14 1.504e+13 1 type_I type_I 1
1.424e+11 1.138e+14 3.766e+31 2.469e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.022e+12 1.316e+17 3.762e+31 2.139e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.186e+15 2.570e+17 3.572e+31 1.751e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.730e+10 1.272e+12 3.744e+31 3.616e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.875e+15 3.314e+16 2.149e+31 1.686e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.801e+10 1.251e+12 3.993e+31 2.145e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.284e+16 9.993e+16 3.764e+31 3.747e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.049e+13 6.442e+11 4.129e+31 2.113e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.341e+16 1.653e+14 3.766e+31 3.326e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.517e+13 8.260e+12 3.686e+31 1.805e+31 1.933e+14 1.781e+13 1 type_I type_I 1
3.455e+12 8.772e+15 4.735e+31 1.637e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.574e+13 9.906e+16 2.784e+31 1.899e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.186e+12 2.759e+17 1.907e+31 1.500e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.403e+11 1.046e+17 1.666e+31 1.409e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.195e+14 9.006e+13 1.975e+31 1.574e+31 1.983e+14 2.319e+12 1 type_I type_I 1
9.632e+15 1.005e+16 3.902e+31 1.839e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.407e+14 6.581e+16 3.363e+31 3.311e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.171e+16 6.998e+15 3.742e+31 3.302e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.683e+16 4.941e+14 3.962e+31 2.271e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.994e+10 1.613e+12 1.664e+31 1.371e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.893e+11 1.304e+15 3.775e+31 2.145e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.939e+14 9.473e+14 2.561e+31 1.545e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.135e+13 1.252e+13 3.622e+31 1.569e+31 1.933e+14 5.683e+12 1 type_I type_I 1
9.456e+16 2.487e+12 3.666e+31 3.492e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.106e+13 7.644e+14 3.707e+31 1.773e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.722e+15 1.821e+11 3.778e+31 3.530e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.445e+14 1.586e+16 3.983e+31 2.147e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.695e+14 4.897e+15 2.804e+31 1.594e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.774e+16 1.359e+15 1.928e+31 1.428e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.103e+16 8.778e+16 4.365e+31 2.826e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.406e+11 8.327e+11 3.169e+31 2.140e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.012e+16 6.487e+11 1.939e+31 1.498e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.067e+12 1.502e+12 2.936e+31 1.486e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.684e+12 9.413e+15 3.291e+31 1.621e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.727e+14 3.101e+14 3.444e+31 1.710e+31 1.970e+14 8.674e+12 1 type_I type_I 1
6.282e+16 2.781e+13 3.775e+31 3.081e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.994e+16 6.088e+15 2.809e+31 1.443e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.429e+10 2.397e+11 4.118e+31 1.568e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.473e+12 3.423e+16 3.958e+31 3.458e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.026e+10 1.088e+15 3.783e+31 3.710e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.002e+13 9.267e+15 2.373e+31 1.542e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.935e+13 1.264e+13 1.806e+31 1.726e+31 1.956e+14 5.862e+12 1 type_I type_I 1
8.288e+12 8.293e+15 1.654e+31 1.593e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.163e+13 1.000e+16 3.679e+31 3.120e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.631e+11 8.190e+16 3.404e+31 2.311e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.760e+11 2.444e+11 4.566e+31 2.985e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.327e+12 1.136e+12 4.248e+31 1.802e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.046e+15 2.688e+14 3.763e+31 3.586e+31 1.942e+14 9.226e+12 1 type_I type_I 1
1.999e+14 9.669e+16 3.774e+31 3.732e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.225e+13 3.463e+15 3.841e+31 1.813e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.647e+11 2.173e+13 3.703e+31 1.832e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.096e+11 5.024e+16 3.730e+31 1.203e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.753e+17 2.014e+16 3.758e+31 1.995e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.057e+11 3.581e+13 3.731e+31 2.315e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.163e+14 6.365e+12 1.632e+31 1.520e+31 1.981e+14 5.343e+13 1 type_I type_I 1
1.002e+13 1.067e+12 1.599e+31 1.137e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.858e+13 4.044e+12 3.675e+31 2.144e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.444e+15 6.677e+11 4.350e+31 1.789e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.271e+16 9.309e+12 4.356e+31 3.657e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.196e+14 2.719e+14 1.850e+31 1.435e+31 2.004e+14 7.311e+12 1 type_I type_I 1
4.093e+15 7.683e+10 3.783e+31 1.397e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.340e+17 2.468e+16 3.070e+31 1.931e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.558e+13 1.259e+15 3.062e+31 1.463e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.620e+16 3.349e+11 3.855e+31 3.847e+31 0.000e+00 0.000e+00 0 type_II type_I 1
4.636e+13 1.117e+16 3.595e+31 1.217e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.168e+16 4.837e+14 3.723e+31 1.593e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.576e+16 4.633e+16 2.874e+31 1.391e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.586e+14 5.773e+11 3.388e+31 1.457e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.724e+15 1.217e+16 3.736e+31 2.076e+31 0.000e+00 0.000e+00 0 type_I type_II 1
8.655e+10 1.779e+15 3.779e+31 1.517e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.316e+16 1.311e+16 1.930e+31 1.889e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.547e+13 3.787e+15 2.147e+31 1.493e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.190e+17 1.860e+15 3.603e+31 2.404e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.741e+16 2.027e+13 3.686e+31 3.615e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.372e+13 1.146e+13 3.766e+31 3.138e+31 1.926e+14 4.178e+12 1 type_I type_I 1
7.914e+16 1.411e+16 2.054e+31 1.732e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.138e+14 2.193e+12 3.173e+31 1.429e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.066e+11 4.943e+14 1.995e+31 1.561e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.011e+16 3.234e+16 2.603e+31 2.120e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.537e+13 5.995e+11 3.515e+31 3.150e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.412e+17 3.639e+12 3.781e+31 1.569e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.193e+11 9.978e+13 1.768e+31 1.626e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.038e+14 9.834e+16 3.785e+31 3.774e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.982e+12 1.525e+17 4.363e+31 2.068e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.707e+16 4.572e+15 3.960e+31 1.572e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.915e+13 2.967e+14 2.586e+31 1.328e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.186e+14 2.613e+14 3.792e+31 1.997e+31 1.939e+14 1.971e+12 1 type_I type_I 1
2.455e+16 4.541e+11 3.768e+31 2.863e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.713e+11 4.354e+15 3.422e+31 1.705e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.394e+11 5.869e+13 3.684e+31 3.123e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.333e+12 1.502e+15 3.872e+31 3.482e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.211e+14 8.632e+10 3.752e+31 3.586e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.503e+13 3.287e+14 3.764e+31 1.609e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.212e+10 1.554e+15 3.612e+31 3.423e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.035e+13 2.715e+11 4.448e+31 1.604e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.178e+12 4.225e+11 2.316e+31 1.203e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.308e+13 1.900e+13 1.487e+31 1.349e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.968e+15 1.519e+12 3.714e+31 1.750e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.129e+17 3.862e+15 4.841e+31 1.696e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.760e+12 1.442e+11 3.839e+31 1.540e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.392e+14 1.663e+14 3.769e+31 2.113e+31 1.944e+14 3.969e+12 1 type_I type_I 1
1.849e+15 4.769e+12 2.133e+31 1.814e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.493e+16 8.118e+15 3.582e+31 2.551e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.271e+11 7.290e+16 1.998e+31 1.942e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.166e+16 2.415e+17 2.138e+31 1.640e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.883e+16 1.135e+13 4.082e+31 3.115e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.208e+16 4.611e+16 3.810e+31 1.402e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.181e+14 2.020e+11 3.774e+31 2.010e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.361e+16 1.974e+11 3.440e+31 3.019e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.859e+11 6.634e+11 3.792e+31 2.049e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.089e+16 2.000e+12 4.469e+31 2.694e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.324e+11 7.880e+12 3.767e+31 1.628e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.921e+11 2.887e+15 3.778e+31 2.893e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.198e+14 1.138e+17 3.798e+31 3.706e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.362e+12 3.896e+12 1.927e+31 1.493e+31 0.000e+00 0.000e+00 0 type_I type_I 1
